time,lat,lon,CF,Generation_MW,Irradiance_Wm2,Temp_C
2022-02-06 02:00:00,19.25,79.5,0.03173965,1.5869824,0.0,11.56
2022-02-06 03:00:00,19.25,79.5,0.21142192,10.571096,0.0,10.89
2022-02-06 04:00:00,19.25,79.5,0.42520216,21.260109,0.0,10.3
2022-02-06 05:00:00,19.25,79.5,0.5954661,29.773304,0.0,9.87
2022-02-06 06:00:00,19.25,79.5,0.7200822,36.004112,25.02,10.75
2022-02-06 07:00:00,19.25,79.5,0.7825583,39.127914,215.48,13.64
2022-02-06 08:00:00,19.25,79.5,0.7695649,38.478245,449.02,17.36
2022-02-06 09:00:00,19.25,79.5,0.69482136,34.741066,659.92,23.15
2022-02-06 10:00:00,19.25,79.5,0.5627732,28.13866,702.09,26.61
2022-02-06 11:00:00,19.25,79.5,0.37938756,18.969378,765.86,28.17
2022-02-06 12:00:00,19.25,79.5,0.17396227,8.698113,873.4,29.25
2022-02-06 13:00:00,19.25,79.5,0.018708942,0.9354471,790.35,29.73
2022-02-06 14:00:00,19.25,79.5,-3.9756156e-07,-1.9878078e-05,634.58,29.6
2022-02-06 15:00:00,19.25,79.5,-4.0202522e-07,-2.010126e-05,424.75,28.84
2022-02-06 16:00:00,19.25,79.5,-4.014709e-07,-2.0073545e-05,189.45,26.31
2022-02-06 17:00:00,19.25,79.5,-4.0479668e-07,-2.0239833e-05,15.23,22.19
2022-02-06 18:00:00,19.25,79.5,-4.07827e-07,-2.039135e-05,0.0,20.27
2022-02-06 19:00:00,19.25,79.5,-4.0932872e-07,-2.0466436e-05,0.0,18.95
2022-02-06 20:00:00,19.25,79.5,-4.1200985e-07,-2.0600493e-05,0.0,17.88
2022-02-06 21:00:00,19.25,79.5,-4.1271798e-07,-2.0635898e-05,0.0,16.98
2022-02-06 22:00:00,19.25,79.5,-4.0944838e-07,-2.0472418e-05,0.0,16.12
2022-02-06 23:00:00,19.25,79.5,-4.095436e-07,-2.0477179e-05,0.0,15.19
2022-02-07 00:00:00,19.25,79.5,-4.0889896e-07,-2.0444948e-05,0.0,14.24
2022-02-07 01:00:00,19.25,79.5,-4.117266e-07,-2.058633e-05,0.0,13.43
2022-02-07 02:00:00,19.25,79.5,0.030817004,1.5408502,0.0,12.77
2022-02-07 03:00:00,19.25,79.5,0.2007824,10.03912,0.0,12.08
2022-02-07 04:00:00,19.25,79.5,0.40525162,20.26258,0.0,11.26
2022-02-07 05:00:00,19.25,79.5,0.5749308,28.74654,0.0,10.67
2022-02-07 06:00:00,19.25,79.5,0.6893136,34.46568,23.33,11.78
2022-02-07 07:00:00,19.25,79.5,0.75092775,37.546387,205.25,15.41
2022-02-07 08:00:00,19.25,79.5,0.74076134,37.038067,423.88,19.47
2022-02-07 09:00:00,19.25,79.5,0.66880625,33.44031,629.65,24.21
2022-02-07 10:00:00,19.25,79.5,0.5414313,27.071566,786.85,27.07
2022-02-07 11:00:00,19.25,79.5,0.36386314,18.193157,834.47,28.75
2022-02-07 12:00:00,19.25,79.5,0.16480614,8.240307,828.42,29.97
2022-02-07 13:00:00,19.25,79.5,0.017401418,0.8700709,743.8,30.45
2022-02-07 14:00:00,19.25,79.5,-3.9733692e-07,-1.9866846e-05,592.92,30.28
2022-02-07 15:00:00,19.25,79.5,-4.0247696e-07,-2.0123847e-05,389.45,29.46
2022-02-07 16:00:00,19.25,79.5,-4.0290672e-07,-2.0145337e-05,173.6,26.71
2022-02-07 17:00:00,19.25,79.5,-4.0451587e-07,-2.0225794e-05,13.75,22.11
2022-02-07 18:00:00,19.25,79.5,-4.0503843e-07,-2.0251922e-05,0.0,20.57
2022-02-07 19:00:00,19.25,79.5,-4.062618e-07,-2.031309e-05,0.0,19.56
2022-02-07 20:00:00,19.25,79.5,-4.0825188e-07,-2.0412594e-05,0.0,18.66
2022-02-07 21:00:00,19.25,79.5,-4.0711643e-07,-2.0355821e-05,0.0,17.88
2022-02-07 22:00:00,19.25,79.5,-4.0790513e-07,-2.0395257e-05,0.0,17.15
2022-02-07 23:00:00,19.25,79.5,-4.061055e-07,-2.0305275e-05,0.0,16.44
2022-02-08 00:00:00,19.25,79.5,-4.0847652e-07,-2.0423826e-05,0.0,15.77
2022-02-08 01:00:00,19.25,79.5,-4.0913338e-07,-2.045667e-05,0.0,15.13
2022-02-08 02:00:00,19.25,79.5,0.029307932,1.4653966,0.0,14.49
2022-02-08 03:00:00,19.25,79.5,0.19682758,9.841379,0.0,13.78
2022-02-08 04:00:00,19.25,79.5,0.39948493,19.974247,0.0,13.1
2022-02-08 05:00:00,19.25,79.5,0.5690988,28.454939,0.0,12.49
2022-02-08 06:00:00,19.25,79.5,0.6819835,34.099174,22.85,13.23
2022-02-08 07:00:00,19.25,79.5,0.7419955,37.099777,197.55,15.99
2022-02-08 08:00:00,19.25,79.5,0.7308795,36.543976,420.35,19.68
2022-02-08 09:00:00,19.25,79.5,0.63771075,31.885538,622.85,24.34
2022-02-08 10:00:00,19.25,79.5,0.43513238,21.756618,762.62,27.96
2022-02-08 11:00:00,19.25,79.5,0.23949488,11.974744,797.78,29.34
2022-02-08 12:00:00,19.25,79.5,0.11387873,5.6939363,748.97,30.16
2022-02-08 13:00:00,19.25,79.5,0.012658445,0.63292223,658.85,30.49
2022-02-08 14:00:00,19.25,79.5,-3.964359e-07,-1.9821795e-05,500.8,30.31
2022-02-08 15:00:00,19.25,79.5,-4.0117303e-07,-2.0058651e-05,316.27,29.57
2022-02-08 16:00:00,19.25,79.5,-4.0302638e-07,-2.015132e-05,135.52,27.22
2022-02-08 17:00:00,19.25,79.5,-4.0325835e-07,-2.0162917e-05,11.8,23.51
2022-02-08 18:00:00,19.25,79.5,-4.0420332e-07,-2.0210166e-05,0.0,22.07
2022-02-08 19:00:00,19.25,79.5,-4.0419843e-07,-2.0209922e-05,0.0,21.24
2022-02-08 20:00:00,19.25,79.5,-4.0651085e-07,-2.0325542e-05,0.0,20.68
2022-02-08 21:00:00,19.25,79.5,-4.0663295e-07,-2.0331647e-05,0.0,20.13
2022-02-08 22:00:00,19.25,79.5,-4.0532657e-07,-2.0266329e-05,0.0,19.59
2022-02-08 23:00:00,19.25,79.5,-4.0458914e-07,-2.0229458e-05,0.0,18.87
2022-02-09 00:00:00,19.25,79.5,-4.0374914e-07,-2.0187457e-05,0.0,18.17
2022-02-09 01:00:00,19.25,79.5,-4.0450124e-07,-2.0225061e-05,0.0,17.34
2022-02-09 02:00:00,19.25,79.5,0.029588033,1.4794016,0.0,16.54
2022-02-09 03:00:00,19.25,79.5,0.19258602,9.629301,0.0,16.03
2022-02-09 04:00:00,19.25,79.5,0.39115912,19.557957,0.0,15.82
2022-02-09 05:00:00,19.25,79.5,0.55253017,27.626509,0.0,15.75
2022-02-09 06:00:00,19.25,79.5,0.6770336,33.85168,17.8,16.74
2022-02-09 07:00:00,19.25,79.5,0.7316767,36.583836,126.18,19.61
2022-02-09 08:00:00,19.25,79.5,0.7301355,36.506775,224.9,23.07
2022-02-09 09:00:00,19.25,79.5,0.5232482,26.16241,374.05,25.83
2022-02-09 10:00:00,19.25,79.5,0.40289858,20.14493,502.15,28.01
2022-02-09 11:00:00,19.25,79.5,0.3095712,15.47856,584.15,29.53
2022-02-09 12:00:00,19.25,79.5,0.12956436,6.478218,624.95,30.52
2022-02-09 13:00:00,19.25,79.5,0.01688694,0.844347,515.47,30.96
2022-02-09 14:00:00,19.25,79.5,-3.971269e-07,-1.9856345e-05,400.42,30.77
2022-02-09 15:00:00,19.25,79.5,-4.0165895e-07,-2.0082947e-05,255.85,30.01
2022-02-09 16:00:00,19.25,79.5,-4.0127557e-07,-2.0063779e-05,101.45,28.21
2022-02-09 17:00:00,19.25,79.5,-4.0284812e-07,-2.0142406e-05,9.32,25.12
2022-02-09 18:00:00,19.25,79.5,-4.0305324e-07,-2.0152662e-05,0.0,24.23
2022-02-09 19:00:00,19.25,79.5,-4.0265033e-07,-2.0132517e-05,0.0,23.81
2022-02-09 20:00:00,19.25,79.5,-4.035587e-07,-2.0177935e-05,0.0,23.3
2022-02-09 21:00:00,19.25,79.5,-4.0202522e-07,-2.010126e-05,0.0,22.68
2022-02-09 22:00:00,19.25,79.5,-4.0389077e-07,-2.0194539e-05,0.0,22.04
2022-02-09 23:00:00,19.25,79.5,-4.0566354e-07,-2.0283178e-05,0.0,21.36
2022-02-10 00:00:00,19.25,79.5,-4.036002e-07,-2.018001e-05,0.0,20.68
2022-02-10 01:00:00,19.25,79.5,-4.0281148e-07,-2.0140575e-05,0.0,20.09
2022-02-10 02:00:00,19.25,79.5,0.020386862,1.0193431,0.0,19.48
2022-02-10 03:00:00,19.25,79.5,0.10248868,5.124434,0.0,18.96
2022-02-10 04:00:00,19.25,79.5,0.23672867,11.836433,0.0,18.43
2022-02-10 05:00:00,19.25,79.5,0.38676664,19.338331,0.0,18.02
2022-02-10 06:00:00,19.25,79.5,0.52196914,26.098457,16.52,18.3
2022-02-10 07:00:00,19.25,79.5,0.5399842,26.99921,118.72,20.16
2022-02-10 08:00:00,19.25,79.5,0.43682006,21.841003,266.4,22.48
2022-02-10 09:00:00,19.25,79.5,0.44782865,22.391432,391.25,24.71
2022-02-10 10:00:00,19.25,79.5,0.35133314,17.566658,566.15,26.55
2022-02-10 11:00:00,19.25,79.5,0.27390906,13.695453,551.42,27.85
2022-02-10 12:00:00,19.25,79.5,0.12310936,6.155468,591.7,29.0
2022-02-10 13:00:00,19.25,79.5,0.017796148,0.8898074,518.8,29.58
2022-02-10 14:00:00,19.25,79.5,-3.9751518e-07,-1.9875759e-05,369.75,29.49
2022-02-10 15:00:00,19.25,79.5,-4.02328e-07,-2.01164e-05,249.27,28.86
2022-02-10 16:00:00,19.25,79.5,-4.0311184e-07,-2.0155592e-05,103.62,27.28
2022-02-10 17:00:00,19.25,79.5,-4.0517762e-07,-2.0258882e-05,10.5,24.28
2022-02-10 18:00:00,19.25,79.5,-4.0472344e-07,-2.0236172e-05,0.0,23.13
2022-02-10 19:00:00,19.25,79.5,-4.0460134e-07,-2.0230067e-05,0.0,22.37
2022-02-10 20:00:00,19.25,79.5,-4.063448e-07,-2.031724e-05,0.0,21.62
2022-02-10 21:00:00,19.25,79.5,-4.070798e-07,-2.035399e-05,0.0,20.91
2022-02-10 22:00:00,19.25,79.5,-4.084399e-07,-2.0421994e-05,0.0,20.08
2022-02-10 23:00:00,19.25,79.5,-4.0858396e-07,-2.0429197e-05,0.0,19.18
2022-02-11 00:00:00,19.25,79.5,-4.0872803e-07,-2.04364e-05,0.0,18.4
2022-02-11 01:00:00,19.25,79.5,-4.091529e-07,-2.0457644e-05,0.0,17.62
2022-02-11 02:00:00,19.25,79.5,0.03222518,1.611259,0.0,16.88
2022-02-11 03:00:00,19.25,79.5,0.19965406,9.982703,0.0,16.21
2022-02-11 04:00:00,19.25,79.5,0.41045585,20.522793,0.0,15.6
2022-02-11 05:00:00,19.25,79.5,0.5910349,29.551744,0.0,14.99
2022-02-11 06:00:00,19.25,79.5,0.71488667,35.74433,22.15,15.14
2022-02-11 07:00:00,19.25,79.5,0.7785128,38.92564,188.2,17.12
2022-02-11 08:00:00,19.25,79.5,0.7683655,38.418274,390.92,20.93
2022-02-11 09:00:00,19.25,79.5,0.69734675,34.867336,591.58,24.63
2022-02-11 10:00:00,19.25,79.5,0.56836754,28.418377,739.53,26.83
2022-02-11 11:00:00,19.25,79.5,0.386191,19.309551,854.6,28.26
2022-02-11 12:00:00,19.25,79.5,0.18100587,9.050293,778.44,29.11
2022-02-11 13:00:00,19.25,79.5,0.021955078,1.0977539,776.42,29.43
2022-02-11 14:00:00,19.25,79.5,-4.002793e-07,-2.0013966e-05,628.12,29.23
2022-02-11 15:00:00,19.25,79.5,-4.061983e-07,-2.0309915e-05,425.7,28.37
2022-02-11 16:00:00,19.25,79.5,-4.075877e-07,-2.0379384e-05,197.27,26.14
2022-02-11 17:00:00,19.25,79.5,-4.1001488e-07,-2.0500744e-05,18.02,21.43
2022-02-11 18:00:00,19.25,79.5,-4.1009056e-07,-2.0504529e-05,0.0,19.89
2022-02-11 19:00:00,19.25,79.5,-4.1039823e-07,-2.0519912e-05,0.0,18.91
2022-02-11 20:00:00,19.25,79.5,-4.129646e-07,-2.064823e-05,0.0,17.93
2022-02-11 21:00:00,19.25,79.5,-4.1355065e-07,-2.0677533e-05,0.0,17.05
2022-02-11 22:00:00,19.25,79.5,-4.1665174e-07,-2.0832587e-05,0.0,16.34
2022-02-11 23:00:00,19.25,79.5,-4.1666397e-07,-2.0833199e-05,0.0,15.73
2022-02-12 00:00:00,19.25,79.5,-4.156921e-07,-2.0784606e-05,0.0,15.18
2022-02-12 01:00:00,19.25,79.5,-4.1598025e-07,-2.0799012e-05,0.0,14.63
2022-02-12 02:00:00,19.25,79.5,0.03604048,1.802024,0.0,13.93
2022-02-12 03:00:00,19.25,79.5,0.21866809,10.933404,0.0,13.06
2022-02-12 04:00:00,19.25,79.5,0.4330147,21.650734,0.0,12.19
2022-02-12 05:00:00,19.25,79.5,0.6080894,30.404469,0.0,11.46
2022-02-12 06:00:00,19.25,79.5,0.73304546,36.65227,30.4,12.65
2022-02-12 07:00:00,19.25,79.5,0.7980807,39.904034,233.32,15.91
2022-02-12 08:00:00,19.25,79.5,0.78646743,39.32337,465.27,20.41
2022-02-12 09:00:00,19.25,79.5,0.7117771,35.588856,668.38,25.48
2022-02-12 10:00:00,19.25,79.5,0.5810355,29.051775,814.95,27.67
2022-02-12 11:00:00,19.25,79.5,0.39605463,19.80273,908.72,29.03
2022-02-12 12:00:00,19.25,79.5,0.18752067,9.376034,905.92,29.89
2022-02-12 13:00:00,19.25,79.5,0.023377884,1.1688942,819.45,30.25
2022-02-12 14:00:00,19.25,79.5,-4.0199347e-07,-2.0099673e-05,665.2,30.07
2022-02-12 15:00:00,19.25,79.5,-4.0689423e-07,-2.034471e-05,455.48,29.24
2022-02-12 16:00:00,19.25,79.5,-4.0614702e-07,-2.030735e-05,215.77,26.59
2022-02-12 17:00:00,19.25,79.5,-4.1021022e-07,-2.0510512e-05,20.8,21.23
2022-02-12 18:00:00,19.25,79.5,-4.125324e-07,-2.062662e-05,0.0,19.43
2022-02-12 19:00:00,19.25,79.5,-4.1310378e-07,-2.0655189e-05,0.0,18.3
2022-02-12 20:00:00,19.25,79.5,-4.1346274e-07,-2.0673137e-05,0.0,17.27
2022-02-12 21:00:00,19.25,79.5,-4.1413423e-07,-2.0706711e-05,0.0,16.23
2022-02-12 22:00:00,19.25,79.5,-4.1779452e-07,-2.0889725e-05,0.0,15.21
2022-02-12 23:00:00,19.25,79.5,-4.182707e-07,-2.0913536e-05,0.0,14.27
2022-02-13 00:00:00,19.25,79.5,-4.156921e-07,-2.0784606e-05,0.0,13.44
2022-02-13 01:00:00,19.25,79.5,-4.1521596e-07,-2.0760799e-05,0.0,12.71
2022-02-13 02:00:00,19.25,79.5,0.037964754,1.8982377,0.0,12.04
2022-02-13 03:00:00,19.25,79.5,0.22556451,11.278226,0.0,11.41
2022-02-13 04:00:00,19.25,79.5,0.4436108,22.18054,0.0,10.82
2022-02-13 05:00:00,19.25,79.5,0.61719364,30.859682,0.0,10.31
2022-02-13 06:00:00,19.25,79.5,0.74137753,37.06888,32.5,11.43
2022-02-13 07:00:00,19.25,79.5,0.80450845,40.22542,238.9,14.31
2022-02-13 08:00:00,19.25,79.5,0.7919188,39.59594,472.95,18.63
2022-02-13 09:00:00,19.25,79.5,0.71686274,35.843136,677.05,24.68
2022-02-13 10:00:00,19.25,79.5,0.5832111,29.160557,727.38,27.89
2022-02-13 11:00:00,19.25,79.5,0.39746624,19.873312,789.33,29.64
2022-02-13 12:00:00,19.25,79.5,0.18784194,9.3920965,903.33,30.76
2022-02-13 13:00:00,19.25,79.5,0.02363304,1.1816521,820.22,31.21
2022-02-13 14:00:00,19.25,79.5,-3.9427243e-07,-1.9713621e-05,664.83,31.07
2022-02-13 15:00:00,19.25,79.5,-3.9913897e-07,-1.9956948e-05,454.08,30.22
2022-02-13 16:00:00,19.25,79.5,-4.032974e-07,-2.016487e-05,213.52,27.66
2022-02-13 17:00:00,19.25,79.5,-4.0693084e-07,-2.0346542e-05,20.6,22.71
2022-02-13 18:00:00,19.25,79.5,-4.0784653e-07,-2.0392326e-05,0.0,20.72
2022-02-13 19:00:00,19.25,79.5,-4.0939466e-07,-2.0469733e-05,0.0,19.44
2022-02-13 20:00:00,19.25,79.5,-4.1262518e-07,-2.063126e-05,0.0,18.37
2022-02-13 21:00:00,19.25,79.5,-4.1342366e-07,-2.0671183e-05,0.0,17.37
2022-02-13 22:00:00,19.25,79.5,-4.161463e-07,-2.0807314e-05,0.0,16.4
2022-02-13 23:00:00,19.25,79.5,-4.1690572e-07,-2.0845286e-05,0.0,15.46
2022-02-14 00:00:00,19.25,79.5,-4.125495e-07,-2.0627474e-05,0.0,14.55
2022-02-14 01:00:00,19.25,79.5,-4.086743e-07,-2.0433716e-05,0.0,13.67
2022-02-14 02:00:00,19.25,79.5,0.038180016,1.9090008,0.0,12.87
2022-02-14 03:00:00,19.25,79.5,0.22168824,11.084412,0.0,12.2
2022-02-14 04:00:00,19.25,79.5,0.42889687,21.444843,0.0,11.62
2022-02-14 05:00:00,19.25,79.5,0.60948706,30.474354,0.0,11.07
2022-02-14 06:00:00,19.25,79.5,0.7267867,36.339333,30.75,12.26
2022-02-14 07:00:00,19.25,79.5,0.78533155,39.26658,226.25,15.57
2022-02-14 08:00:00,19.25,79.5,0.77282304,38.64115,455.52,19.92
2022-02-14 09:00:00,19.25,79.5,0.6985807,34.929035,655.8,24.74
2022-02-14 10:00:00,19.25,79.5,0.5695165,28.475824,800.28,28.36
2022-02-14 11:00:00,19.25,79.5,0.38758218,19.379108,849.55,30.02
2022-02-14 12:00:00,19.25,79.5,0.18310156,9.155078,841.2,31.02
2022-02-14 13:00:00,19.25,79.5,0.023295743,1.1647872,746.6,31.49
2022-02-14 14:00:00,19.25,79.5,-3.961331e-07,-1.9806654e-05,597.67,31.33
2022-02-14 15:00:00,19.25,79.5,-4.021058e-07,-2.010529e-05,392.77,30.49
2022-02-14 16:00:00,19.25,79.5,-4.0318753e-07,-2.0159376e-05,185.5,28.13
2022-02-14 17:00:00,19.25,79.5,-4.0633503e-07,-2.0316751e-05,16.73,23.58
2022-02-14 18:00:00,19.25,79.5,-4.0677457e-07,-2.0338728e-05,0.0,21.76
2022-02-14 19:00:00,19.25,79.5,-4.066476e-07,-2.033238e-05,0.0,20.67
2022-02-14 20:00:00,19.25,79.5,-4.0896245e-07,-2.0448122e-05,0.0,19.77
2022-02-14 21:00:00,19.25,79.5,-4.1086219e-07,-2.054311e-05,0.0,18.93
2022-02-14 22:00:00,19.25,79.5,-4.1313064e-07,-2.0656531e-05,0.0,18.11
2022-02-14 23:00:00,19.25,79.5,-4.1198786e-07,-2.0599393e-05,0.0,17.26
2022-02-15 00:00:00,19.25,79.5,-4.1076453e-07,-2.0538226e-05,0.0,16.37
2022-02-15 01:00:00,19.25,79.5,-4.0896245e-07,-2.0448122e-05,0.0,15.46
2022-02-15 02:00:00,19.25,79.5,0.036245633,1.8122816,0.0,14.63
2022-02-15 03:00:00,19.25,79.5,0.20922223,10.461111,0.0,13.94
2022-02-15 04:00:00,19.25,79.5,0.41223794,20.611897,0.0,13.48
2022-02-15 05:00:00,19.25,79.5,0.58164805,29.082403,0.0,13.24
2022-02-15 06:00:00,19.25,79.5,0.70517665,35.25883,24.98,14.61
2022-02-15 07:00:00,19.25,79.5,0.76568836,38.284416,188.6,17.75
2022-02-15 08:00:00,19.25,79.5,0.753915,37.69575,402.23,21.82
2022-02-15 09:00:00,19.25,79.5,0.67946774,33.97339,600.47,25.31
2022-02-15 10:00:00,19.25,79.5,0.516542,25.8271,748.62,28.27
2022-02-15 11:00:00,19.25,79.5,0.32218406,16.109203,794.0,29.95
2022-02-15 12:00:00,19.25,79.5,0.15107906,7.553953,757.22,30.97
2022-02-15 13:00:00,19.25,79.5,0.018190403,0.90952015,681.92,31.44
2022-02-15 14:00:00,19.25,79.5,-3.9634799e-07,-1.9817398e-05,520.95,31.32
2022-02-15 15:00:00,19.25,79.5,-4.0107045e-07,-2.0053523e-05,332.4,30.53
2022-02-15 16:00:00,19.25,79.5,-4.0170534e-07,-2.0085266e-05,142.62,28.91
2022-02-15 17:00:00,19.25,79.5,-4.0474296e-07,-2.0237148e-05,14.4,26.05
2022-02-15 18:00:00,19.25,79.5,-4.056855e-07,-2.0284275e-05,0.0,24.57
2022-02-15 19:00:00,19.25,79.5,-4.0602492e-07,-2.0301246e-05,0.0,23.63
2022-02-15 20:00:00,19.25,79.5,-4.0796618e-07,-2.0398309e-05,0.0,22.96
2022-02-15 21:00:00,19.25,79.5,-4.0871583e-07,-2.0435791e-05,0.0,22.24
2022-02-15 22:00:00,19.25,79.5,-4.0873047e-07,-2.0436524e-05,0.0,21.59
2022-02-15 23:00:00,19.25,79.5,-4.0672575e-07,-2.0336287e-05,0.0,20.87
2022-02-16 00:00:00,19.25,79.5,-4.037174e-07,-2.018587e-05,0.0,20.21
2022-02-16 01:00:00,19.25,79.5,-4.0472833e-07,-2.0236417e-05,0.0,19.66
2022-02-16 02:00:00,19.25,79.5,0.031977274,1.5988637,0.0,19.19
2022-02-16 03:00:00,19.25,79.5,0.17038028,8.519014,0.0,18.82
2022-02-16 04:00:00,19.25,79.5,0.3070959,15.3547945,0.0,18.42
2022-02-16 05:00:00,19.25,79.5,0.49441501,24.72075,0.0,18.07
2022-02-16 06:00:00,19.25,79.5,0.64970994,32.485497,21.45,18.5
2022-02-16 07:00:00,19.25,79.5,0.64257497,32.12875,148.55,20.56
2022-02-16 08:00:00,19.25,79.5,0.62701476,31.350739,310.75,23.55
2022-02-16 09:00:00,19.25,79.5,0.5964766,29.823832,476.27,26.81
2022-02-16 10:00:00,19.25,79.5,0.44500637,22.250319,666.05,29.14
2022-02-16 11:00:00,19.25,79.5,0.2849201,14.246005,604.03,30.28
2022-02-16 12:00:00,19.25,79.5,0.12586178,6.293089,569.0,30.89
2022-02-16 13:00:00,19.25,79.5,0.015279618,0.7639809,456.45,30.85
2022-02-16 14:00:00,19.25,79.5,-3.9627716e-07,-1.9813859e-05,353.27,30.29
2022-02-16 15:00:00,19.25,79.5,-4.0068466e-07,-2.0034233e-05,205.27,29.51
2022-02-16 16:00:00,19.25,79.5,-4.0074815e-07,-2.0037407e-05,85.72,28.26
2022-02-16 17:00:00,19.25,79.5,-4.0307276e-07,-2.0153639e-05,8.93,26.02
2022-02-16 18:00:00,19.25,79.5,-4.03273e-07,-2.016365e-05,0.0,25.09
2022-02-16 19:00:00,19.25,79.5,-4.036466e-07,-2.018233e-05,0.0,24.6
2022-02-16 20:00:00,19.25,79.5,-4.049603e-07,-2.0248015e-05,0.0,24.02
2022-02-16 21:00:00,19.25,79.5,-4.0431564e-07,-2.0215783e-05,0.0,23.32
2022-02-16 22:00:00,19.25,79.5,-4.055561e-07,-2.0277805e-05,0.0,22.61
2022-02-16 23:00:00,19.25,79.5,-4.0565865e-07,-2.0282932e-05,0.0,21.93
2022-02-17 00:00:00,19.25,79.5,-4.044231e-07,-2.0221156e-05,0.0,21.37
2022-02-17 01:00:00,19.25,79.5,-4.0542423e-07,-2.027121e-05,0.0,20.91
2022-02-17 02:00:00,19.25,79.5,0.019549912,0.9774956,0.0,20.47
2022-02-17 03:00:00,19.25,79.5,0.10613021,5.3065104,0.0,20.04
2022-02-17 04:00:00,19.25,79.5,0.26748714,13.374357,0.0,19.65
2022-02-17 05:00:00,19.25,79.5,0.43274692,21.637346,0.0,19.29
2022-02-17 06:00:00,19.25,79.5,0.5963892,29.819458,12.32,19.27
2022-02-17 07:00:00,19.25,79.5,0.7216378,36.08189,82.45,20.62
2022-02-17 08:00:00,19.25,79.5,0.68717617,34.358807,125.97,23.39
2022-02-17 09:00:00,19.25,79.5,0.5804792,29.02396,271.58,26.42
2022-02-17 10:00:00,19.25,79.5,0.4468198,22.34099,420.3,28.59
2022-02-17 11:00:00,19.25,79.5,0.3033451,15.167255,495.08,30.06
2022-02-17 12:00:00,19.25,79.5,0.1473003,7.365015,541.55,30.86
2022-02-17 13:00:00,19.25,79.5,0.019694265,0.98471326,536.95,31.21
2022-02-17 14:00:00,19.25,79.5,-3.9652866e-07,-1.9826433e-05,415.6,31.01
2022-02-17 15:00:00,19.25,79.5,-4.008507e-07,-2.0042535e-05,256.58,30.01
2022-02-17 16:00:00,19.25,79.5,-4.0229625e-07,-2.0114812e-05,107.15,28.5
2022-02-17 17:00:00,19.25,79.5,-4.0457203e-07,-2.0228601e-05,11.77,25.5
2022-02-17 18:00:00,19.25,79.5,-4.0563913e-07,-2.0281956e-05,0.0,24.41
2022-02-17 19:00:00,19.25,79.5,-4.0584425e-07,-2.0292213e-05,0.0,24.01
2022-02-17 20:00:00,19.25,79.5,-4.0749492e-07,-2.0374746e-05,0.0,23.52
2022-02-17 21:00:00,19.25,79.5,-4.0853269e-07,-2.0426634e-05,0.0,22.91
2022-02-17 22:00:00,19.25,79.5,-4.0961686e-07,-2.0480842e-05,0.0,22.24
2022-02-17 23:00:00,19.25,79.5,-4.0990255e-07,-2.0495128e-05,0.0,21.63
2022-02-18 00:00:00,19.25,79.5,-4.0771712e-07,-2.0385856e-05,0.0,21.06
2022-02-18 01:00:00,19.25,79.5,-4.066989e-07,-2.0334945e-05,0.0,20.55
2022-02-18 02:00:00,19.25,79.5,0.029247826,1.4623913,0.0,20.25
2022-02-18 03:00:00,19.25,79.5,0.16129464,8.064732,0.0,19.95
2022-02-18 04:00:00,19.25,79.5,0.37678325,18.839163,0.0,19.39
2022-02-18 05:00:00,19.25,79.5,0.50574183,25.287092,0.0,18.77
2022-02-18 06:00:00,19.25,79.5,0.68958455,34.47923,19.77,19.47
2022-02-18 07:00:00,19.25,79.5,0.7206959,36.034794,125.95,21.71
2022-02-18 08:00:00,19.25,79.5,0.621235,31.06175,252.62,24.87
2022-02-18 09:00:00,19.25,79.5,0.5473735,27.368673,445.27,27.3
2022-02-18 10:00:00,19.25,79.5,0.40241608,20.120804,614.83,29.09
2022-02-18 11:00:00,19.25,79.5,0.30850568,15.425284,710.95,30.34
2022-02-18 12:00:00,19.25,79.5,0.14354266,7.177133,705.8,31.13
2022-02-18 13:00:00,19.25,79.5,0.022687783,1.1343892,623.92,31.68
2022-02-18 14:00:00,19.25,79.5,-3.9131538e-07,-1.9565769e-05,472.35,31.51
2022-02-18 15:00:00,19.25,79.5,-3.9917805e-07,-1.9958903e-05,300.3,30.59
2022-02-18 16:00:00,19.25,79.5,-4.005699e-07,-2.0028494e-05,129.88,29.18
2022-02-18 17:00:00,19.25,79.5,-4.02853e-07,-2.014265e-05,14.4,26.07
2022-02-18 18:00:00,19.25,79.5,-4.0335112e-07,-2.0167556e-05,0.0,24.83
2022-02-18 19:00:00,19.25,79.5,-4.046502e-07,-2.023251e-05,0.0,24.17
2022-02-18 20:00:00,19.25,79.5,-4.056953e-07,-2.0284764e-05,0.0,23.54
2022-02-18 21:00:00,19.25,79.5,-4.0680632e-07,-2.0340316e-05,0.0,22.83
2022-02-18 22:00:00,19.25,79.5,-4.0831048e-07,-2.0415524e-05,0.0,22.19
2022-02-18 23:00:00,19.25,79.5,-4.080492e-07,-2.040246e-05,0.0,21.75
2022-02-19 00:00:00,19.25,79.5,-4.054218e-07,-2.0271089e-05,0.0,21.31
2022-02-19 01:00:00,19.25,79.5,-4.0569284e-07,-2.0284642e-05,0.0,20.81
2022-02-19 02:00:00,19.25,79.5,0.039102558,1.955128,0.0,20.27
2022-02-19 03:00:00,19.25,79.5,0.21398772,10.699387,0.0,19.69
2022-02-19 04:00:00,19.25,79.5,0.41979638,20.989819,0.0,18.9
